feature,mi_score
PLEKHH1,0.0
DOCK10,0.0
PLEKHG5,0.0
PLEKHG4B,0.0
PLEKHG4,0.0
PLEKHG3,0.0
C4orf33,0.0
C4orf32,0.0
C4orf3,0.0
C4orf29,0.0
C4orf27,0.0
DOCK1,0.0
DOC2B,0.0
DNTTIP2,0.0
DPH1,0.0
DROSHA,0.0
DRG2,0.0
DRG1,0.0
PLEKHF2,0.0
PLEKHF1,0.0
PLEKHB2,0.0
DRAP1,0.0
PLK4,0.0
DPY30,0.0
PLK2,0.0
PLIN5,0.0
DPY19L4,0.0
PLEKHO1,0.0
DPY19L2P2,0.0
PLEKHM3,0.0
DPY19L1P1,0.0
PLEKHM1P,0.0
PLEKHJ1,0.0
DPY19L1,0.0
PLXDC2,0.0
DTNA,0.0
DTL,0.0
PLTP,0.0
PLSCR4,0.0
PLSCR1,0.0
PLS3,0.0
PLRG1,0.0
PLP2,0.0
PLOD3,0.0
DTHD1,0.0
PLOD1,0.0
PMM2,0.0
PML,0.0
PMF1-BGLAP,0.0
PMF1,0.0
PMEPA1,0.0
DSTN,0.0
DST,0.0
C3orf26,0.0
DSG2,0.0
DSEL,0.0
C5orf24,0.0
C5orf22,0.0
C5orf15,0.0
DSCR3,0.0
C5,0.0
DUS4L,0.0
C4orf46,0.0
PLXNB3,0.0
DUOX1,0.0
DTX4,0.0
PLXNA3,0.0
PLXNA2,0.0
DTX3L,0.0
PNMA2,0.0
PNKP,0.0
PNKD,0.0
DNAJC2,0.0
DNAJC17,0.0
DNAJC16,0.0
C2orf69,0.0
DNM1L,0.0
C2orf63,0.0
DNM1,0.0
C4orf19,0.0
C3orf75,0.0
C3orf58,0.0
C3orf52,0.0
PMS2P1,0.0
PMS2CL,0.0
PMS2,0.0
DNLZ,0.0
DNASE2,0.0
PODN,0.0
POC1B,0.0
PNRC2,0.0
PNRC1,0.0
PNPO,0.0
PNPLA8,0.0
PNPLA6,0.0
PNPLA4,0.0
PNPLA2,0.0
PNP,0.0
POLDIP3,0.0
POLDIP2,0.0
POLD2,0.0
DNASE1L1,0.0
POLB,0.0
POLA2,0.0
DTX3,0.0
DTX2,0.0
POGLUT1,0.0
POGK,0.0
POFUT1,0.0
POF1B,0.0
PODXL2,0.0
POLR1C,0.0
DTNBP1,0.0
DTNB,0.0
DUSP7,0.0
POLM,0.0
DUSP3,0.0
POLK,0.0
DUSP23,0.0
DUSP22,0.0
DUSP2,0.0
DUSP19,0.0
DUSP16,0.0
DUSP12,0.0
POLE,0.0
DUSP10,0.0
POLR2L,0.0
POLR2J4,0.0
POLR2J,0.0
POLR2I,0.0
DYNLT1,0.0
DYNLRB1,0.0
DYNLL2,0.0
C2orf15,0.0
DYNC2LI1,0.0
C2CD3,0.0
DYNC1I2,0.0
C2CD2,0.0
C22orf46,0.0
C3orf18,0.0
DYM,0.0
C3AR1,0.0
C3,0.0
C2orf88,0.0
DVL3,0.0
DVL1,0.0
POLR2D,0.0
POLR2A,0.0
DUT,0.0
POLR1D,0.0
POMT2,0.0
POMP,0.0
POMGNT1,0.0
E2F5,0.0
POM121,0.0
POLR3K,0.0
POLR3H,0.0
E2F4,0.0
POLR3F,0.0
POLR3E,0.0
POLR3D,0.0
POLR3B,0.0
E2F3,0.0
POU2F1,0.0
DZIP3,0.0
POT1,0.0
POR,0.0
DZIP1,0.0
DYX1C1-CCPG1,0.0
C21orf58,0.0
DYSF,0.0
C21orf2,0.0
C2orf54,0.0
C2orf49,0.0
DNAJB14,0.0
C2orf42,0.0
DNAJB11,0.0
DNAJC7,0.0
DNAJC5,0.0
DNAJC3,0.0
POP5,0.0
DNAJC28,0.0
PON3,0.0
PON2,0.0
DNAJC27,0.0
PPCDC,0.0
DNAJC25,0.0
DNAJC24,0.0
PPARG,0.0
DYRK4,0.0
PPAP2A,0.0
DYRK3,0.0
PPA2,0.0
PPA1,0.0
DYRK1B,0.0
PPIF,0.0
PPIEL,0.0
PPIE,0.0
PPIC,0.0
PPIB,0.0
DYRK1A,0.0
C20orf196,0.0
C20orf194,0.0
ECE1,0.0
C22orf34,0.0
C22orf29,0.0
C22orf28,0.0
EBP,0.0
EBF4,0.0
EAF2,0.0
PPFIBP2,0.0
PPFIA1,0.0
PPCS,0.0
PPM1L,0.0
PPM1K,0.0
EDC3,0.0
PPM1G,0.0
ECT2L,0.0
ECSIT,0.0
ECM2,0.0
PPIP5K2,0.0
ECM1,0.0
PPIL6,0.0
PPIL4,0.0
ECI2,0.0
PPIL2,0.0
ECHS1,0.0
PPP1R16A,0.0
PPP1R15B,0.0
PPP1R15A,0.0
PPP1R14C,0.0
ECHDC2,0.0
PPP1R13L,0.0
PPP1R12C,0.0
PPP1R12B,0.0
PPP1R12A,0.0
PPP1CC,0.0
PPP1CA,0.0
PPOX,0.0
ECH1,0.0
PPM1M,0.0
PPP2R1A,0.0
PPP2CA,0.0
PPP1R9A,0.0
PPP1R8,0.0
PPP1R3E,0.0
PPP1R3D,0.0
C1orf53,0.0
C1orf52,0.0
C1orf38,0.0
C20orf94,0.0
EEF1D,0.0
C20orf7,0.0
EEF1A1,0.0
EED,0.0
EEA1,0.0
EDNRB,0.0
PPP1R2,0.0
EDN1,0.0
DNAH14,0.0
DNAH12,0.0
DNAH10,0.0
DNAH1,0.0
PPP3CC,0.0
PPP3CB,0.0
PPP3CA,0.0
PPP2R5E,0.0
PPP2R5D,0.0
PPP2R5B,0.0
DNA2,0.0
DNAJC15,0.0
PPP2R3C,0.0
PPP2R1B,0.0
DNAJC14,0.0
PPT1,0.0
DNAJC13,0.0
PPPDE2,0.0
PPPDE1,0.0
PPP6R3,0.0
PPP6R2,0.0
PPP6R1,0.0
C1orf174,0.0
DNAJC11,0.0
DNAJC1,0.0
DNAJB6,0.0
DNAJB5,0.0
C1orf85,0.0
DNAJB4,0.0
C1orf54,0.0
PPP6C,0.0
PPP5C,0.0
PPP4R4,0.0
PPP4R1L,0.0
PPP4R1,0.0
PRDM5,0.0
EDIL3,0.0
EDF1,0.0
PRDM15,0.0
PRDM11,0.0
PRDM1,0.0
PRCP,0.0
PRCC,0.0
PRC1,0.0
PQLC3,0.0
PQLC2,0.0
PQLC1,0.0
EDEM1,0.0
EDC4,0.0
PREPL,0.0
PREP,0.0
PRELP,0.0
PREB,0.0
PRDX6,0.0
EFHA1,0.0
PRDX2,0.0
PRDX1,0.0
PRDM6,0.0
PRKAG1,0.0
PRKACB,0.0
EFEMP2,0.0
EFEMP1,0.0
EFCAB6,0.0
PRKAA2,0.0
PRKAA1,0.0
PRICKLE3,0.0
PRICKLE2,0.0
PRICKLE1,0.0
EEPD1,0.0
PRH2,0.0
PRH1-PRR4,0.0
PRKD1,0.0
PRKCZ,0.0
PRKCSH,0.0
PRKCQ,0.0
PRKCI,0.0
EEFSEC,0.0
PRKCDBP,0.0
PRKCD,0.0
PRKCB,0.0
C1RL,0.0
C1R,0.0
C1QTNF7,0.0
C1QTNF3-AMACR,0.0
EEF2K,0.0
C1orf228,0.0
C1orf226,0.0
EEF2,0.0
C1orf210,0.0
C1orf21,0.0
EEF1G,0.0
C1orf198,0.0
PRKCA,0.0
PRKAR2B,0.0
EEF1E1,0.0
PRKAR1B,0.0
EFTUD2,0.0
PRMT7,0.0
PRMT6,0.0
PRMT5,0.0
PRMT3,0.0
PRMT2,0.0
EFTUD1,0.0
PRKX,0.0
PRKRIR,0.0
PRKRIP1,0.0
PRKG1,0.0
PRKDC,0.0
PRKD3,0.0
PRPF38A,0.0
EFS,0.0
EFR3A,0.0
PRPF18,0.0
PROSC,0.0
PROS1,0.0
EFNB1,0.0
PROM2,0.0
EFHD2,0.0
PRODH,0.0
PRR13,0.0
PRR12,0.0
PRR11,0.0
PRPSAP2,0.0
PRPSAP1,0.0
PRPS2,0.0
PRPS1,0.0
PRPF8,0.0
C19orf71,0.0
C19orf70,0.0
EFHC2,0.0
EHD1,0.0
EHBP1L1,0.0
C1orf131,0.0
C1orf123,0.0
C1orf122,0.0
EHBP1,0.0
EGR2,0.0
C1orf112,0.0
EGR1,0.0
C1orf106,0.0
PRPF40A,0.0
PRPF4,0.0
EGFL6,0.0
PRRX1,0.0
EIF2AK3,0.0
PRRG4,0.0
PRRG2,0.0
EIF2AK2,0.0
PRRC2C,0.0
EIF2A,0.0
EIF1B,0.0
PRR7,0.0
PRR5L,0.0
EIF1AY,0.0
DLST,0.0
DLL4,0.0
PRR15L,0.0
PSEN1,0.0
PSD4,0.0
PSAP,0.0
DLL1,0.0
PRUNE2,0.0
DLGAP5,0.0
PRTG,0.0
PRTFDC1,0.0
PRSS8,0.0
PRSS12,0.0
DLGAP1,0.0
PSMB3,0.0
DNAJA2,0.0
PSMB10,0.0
PSMB1,0.0
PSMA7,0.0
PSMA6,0.0
DNAH6,0.0
PSMA3,0.0
C19orf25,0.0
DNAH3,0.0
C19orf10,0.0
EIF1,0.0
C1QTNF1,0.0
C1QL3,0.0
C1QC,0.0
C1QBP,0.0
C1QB,0.0
C1QA,0.0
EID2,0.0
EHMT1,0.0
PSMA2,0.0
PSKH1,0.0
EIF3E,0.0
EIF3D,0.0
PSEN2,0.0
PSMD2,0.0
EIF3B,0.0
PSMD13,0.0
PSMD12,0.0
EIF2S2,0.0
PSMD10,0.0
EIF2S1,0.0
PSMC5,0.0
PSMC4,0.0
EIF2C3,0.0
PSMC2,0.0
PSMC1,0.0
PSMB7,0.0
PSMB6,0.0
PSMG4,0.0
PSMG3,0.0
PSMG1,0.0
PSMF1,0.0
EIF2B4,0.0
EIF2B3,0.0
C17orf85,0.0
C17orf80,0.0
C19orf55,0.0
C19orf54,0.0
C19orf53,0.0
C19orf52,0.0
EIF4E3,0.0
C19orf47,0.0
EIF4E2,0.0
C19orf33,0.0
PSMD6,0.0
EIF4B,0.0
EIF3M,0.0
PTDSS2,0.0
EIF3G,0.0
PTCH2,0.0
ELF2,0.0
PTCD3,0.0
ELF1,0.0
PTBP2,0.0
PTAR1,0.0
PTAFR,0.0
PSTPIP2,0.0
PSTPIP1,0.0
PSTK,0.0
PSRC1,0.0
ELAVL1,0.0
PTK2B,0.0
EIF6,0.0
PTGS2,0.0
PTGR2,0.0
PTGIS,0.0
PTGFRN,0.0
PTGES3,0.0
ELMOD3,0.0
ELMOD2,0.0
PTGER2,0.0
PTGDS,0.0
PTER,0.0
PTEN,0.0
PTPMT1,0.0
PTPLB,0.0
PTPLAD2,0.0
PTPLAD1,0.0
PTPLA,0.0
PTPDC1,0.0
ELMO3,0.0
PTP4A2,0.0
PTP4A1,0.0
ELMO1,0.0
C17orf39,0.0
ELL3,0.0
ELL2,0.0
ELL,0.0
C18orf54,0.0
C18orf32,0.0
ELK4,0.0
ELK3,0.0
C18orf1,0.0
C17orf96,0.0
C17orf89,0.0
ELF5,0.0
ELF4,0.0
PTK7,0.0
PTPRA,0.0
PTPN9,0.0
ELF3,0.0
PTPN3,0.0
PTPN23,0.0
EMILIN2,0.0
PTPN2,0.0
PTPN14,0.0
PTPN13,0.0
PTPN12,0.0
EMID1,0.0
PTRH2,0.0
PTRH1,0.0
PTRF,0.0
EME2,0.0
PTPRS,0.0
PTPRO,0.0
ELTD1,0.0
ELP4,0.0
PTPRH,0.0
DLD,0.0
PVRL1,0.0
PVRIG,0.0
DLAT,0.0
PUS7L,0.0
PUS7,0.0
PUS3,0.0
DKFZP434I0714,0.0
PUS1,0.0
PURA,0.0
C16orf62,0.0
C16orf54,0.0
C16orf52,0.0
DMXL1,0.0
C17orf62,0.0
C17orf59,0.0
C17orf58,0.0
DMWD,0.0
DMTF1,0.0
DMPK,0.0
PUM1,0.0
PUF60,0.0
PTTG1IP,0.0
PTTG1,0.0
PTS,0.0
PYCR1,0.0
PXN,0.0
PXMP4,0.0
PXMP2,0.0
PXDNL,0.0
PWWP2A,0.0
DMKN,0.0
PWP1,0.0
DMD,0.0
PVRL4,0.0
PVRL2,0.0
QPCTL,0.0
QPCT,0.0
QDPR,0.0
QARS,0.0
ELP3,0.0
ELP2,0.0
PYGO2,0.0
PYGO1,0.0
PYGL,0.0
ELOVL7,0.0
ELOVL6,0.0
PYCR2,0.0
RAB11FIP2,0.0
RAB11B,0.0
RAB11A,0.0
ELOVL5,0.0
R3HDM1,0.0
R3HCC1,0.0
ENDOG,0.0
C15orf48,0.0
C15orf41,0.0
ENDOD1,0.0
C15orf39,0.0
C17orf101,0.0
C17orf100,0.0
C16orf91,0.0
C16orf89,0.0
C16orf88,0.0
C16orf87,0.0
C16orf80,0.0
C16orf72,0.0
QSOX2,0.0
QSOX1,0.0
QSER1,0.0
QRICH1,0.0
QPRT,0.0
RAB23,0.0
RAB22A,0.0
RAB21,0.0
RAB1B,0.0
ENC1,0.0
EMR3,0.0
RAB17,0.0
EMP3,0.0
RAB14,0.0
RAB12,0.0
EML2,0.0
RAB11FIP4,0.0
RAB37,0.0
RAB36,0.0
RAB35,0.0
RAB34,0.0
EML1,0.0
ENTPD6,0.0
RAB30,0.0
RAB2B,0.0
C14orf49,0.0
C14orf37,0.0
C14orf28,0.0
C14orf21,0.0
ENSA,0.0
C16orf13,0.0
C15orf62,0.0
C15orf61,0.0
ENPP5,0.0
C15orf52,0.0
ENPP4,0.0
ENPP2,0.0
RAB25,0.0
RAB24,0.0
RAB5C,0.0
RAB5B,0.0
RAB5A,0.0
RAB4B-EGLN2,0.0
RAB43,0.0
RAB42,0.0
RAB40C,0.0
RAB40B,0.0
RAB3IP,0.0
RAB3IL1,0.0
RAB3GAP2,0.0
RAB3GAP1,0.0
ENOX2,0.0
RAB38,0.0
RABGGTB,0.0
ENOPH1,0.0
ENO2,0.0
ENO1,0.0
ENGASE,0.0
RABEPK,0.0
EPC2,0.0
RABEP1,0.0
RABAC1,0.0
RAB9A,0.0
RAB8B,0.0
RAB8A,0.0
EPB41L4B,0.0
RAB6B,0.0
RAB6A,0.0
RAD50,0.0
RAD23B,0.0
EPB41L2,0.0
RAD18,0.0
EPB41,0.0
RACGAP1,0.0
RAC3,0.0
EP400,0.0
RAC1,0.0
EP300,0.0
RABL2A,0.0
RALBP1,0.0
RALB,0.0
RALA,0.0
RAI2,0.0
ENY2,0.0
ENTPD7,0.0
RAF1,0.0
RAE1,0.0
EPHX3,0.0
EPHX1,0.0
EPHB6,0.0
EPHB4,0.0
C15orf33,0.0
C15orf29,0.0
C15orf24,0.0
C15orf23,0.0
EPHA4,0.0
C14orf93,0.0
C14orf79,0.0
EPHA3,0.0
EPHA1,0.0
RAD51L3-RFFL,0.0
EPG5,0.0
RAD51AP1,0.0
RAD51,0.0
RANBP3,0.0
RANBP2,0.0
EPCAM,0.0
RANBP1,0.0
RAN,0.0
ERAL1,0.0
EPT1,0.0
RALGPS2,0.0
RALGPS1,0.0
RALGDS,0.0
EPSTI1,0.0
RALGAPA1,0.0
RAPGEF4,0.0
RAPGEF3,0.0
RAPGEF2,0.0
EPS8L2,0.0
RAP2B,0.0
EPS8L1,0.0
RAP1GDS1,0.0
RAP1GAP2,0.0
RAP1GAP,0.0
RAP1A,0.0
RANGRF,0.0
RANGAP1,0.0
RANBP9,0.0
RANBP6,0.0
RASA4,0.0
RASA2,0.0
RASA1,0.0
RARS,0.0
EPS8,0.0
RARRES2,0.0
RARRES1,0.0
RARG,0.0
EPS15,0.0
RARA,0.0
EPRS,0.0
RAPGEFL1,0.0
RAPGEF6,0.0
RAPGEF5,0.0
RASSF1,0.0
RASL12,0.0
RASL11A,0.0
RASIP1,0.0
RASGRP3,0.0
RASGRP2,0.0
RASGRP1,0.0
RASGRF2,0.0
RASGRF1,0.0
RASGEF1B,0.0
EPPK1,0.0
EPN3,0.0
RASD1,0.0
RASAL3,0.0
EPN2,0.0
EPM2AIP1,0.0
RBBP5,0.0
RBBP4,0.0
RBAK,0.0
RB1CC1,0.0
RB1,0.0
RAVER1,0.0
RASSF9,0.0
RASSF8,0.0
C12orf51,0.0
C12orf45,0.0
C12orf44,0.0
EPM2A,0.0
C14orf159,0.0
ERF,0.0
C14orf142,0.0
C14orf135,0.0
ERCC8,0.0
C14orf126,0.0
RASSF6,0.0
RASSF5,0.0
RASSF3,0.0
RASSF2,0.0
RASSF10,0.0
ERCC6L,0.0
ERCC6,0.0
RBM14,0.0
RBM12B,0.0
RBM10,0.0
ERCC4,0.0
RBL1,0.0
RBFOX2,0.0
RBFA,0.0
ERCC2,0.0
RBBP7,0.0
RBBP6,0.0
RBM4,0.0
RBM38,0.0
ERBB4,0.0
RBM33,0.0
ERBB3,0.0
ERBB2,0.0
ERAP2,0.0
RBM26,0.0
RBM25,0.0
RBM23,0.0
RBM22,0.0
ERN1,0.0
RBM17,0.0
RBMXL1,0.0
ERLIN2,0.0
RBMX,0.0
ERLIN1,0.0
ERLEC1,0.0
ERI3,0.0
RBM8A,0.0
RBM7,0.0
DIP2A,0.0
RBM5,0.0
RBM4B,0.0
DIO2,0.0
RBM45,0.0
RBM43,0.0
RBM42,0.0
RCBTB2,0.0
RCBTB1,0.0
RCAN3,0.0
RCAN2,0.0
DIEXF,0.0
RC3H2,0.0
DICER1,0.0
DIAPH3,0.0
C11orf83,0.0
C11orf82,0.0
DLG4,0.0
DLG3,0.0
DLEU7,0.0
C12orf73,0.0
C12orf66,0.0
C12orf65,0.0
C12orf61,0.0
DLEU2L,0.0
DLEU2,0.0
RC3H1,0.0
RBPMS,0.0
DLEU1,0.0
ERI2,0.0
RBP1,0.0
ERGIC3,0.0
ESRP1,0.0
ESPN,0.0
RDX,0.0
RDH13,0.0
ESPL1,0.0
ESM1,0.0
RCOR1,0.0
RCN3,0.0
ESF1,0.0
RCN1,0.0
ERRFI1,0.0
ERP29,0.0
ERO1LB,0.0
RELL1,0.0
ETS2,0.0
RELA,0.0
REEP6,0.0
ETS1,0.0
REEP4,0.0
ETNK2,0.0
RECQL5,0.0
RECQL4,0.0
ETNK1,0.0
RFFL,0.0
RFC3,0.0
ETHE1,0.0
RFC1,0.0
REXO4,0.0
ETFDH,0.0
REXO1,0.0
C11orf54,0.0
C11orf52,0.0
ETFB,0.0
DHX36,0.0
C12orf43,0.0
DHX30,0.0
C12orf35,0.0
DISP1,0.0
C12orf10,0.0
DIS3,0.0
REV3L,0.0
RETSAT,0.0
REST,0.0
DIRC2,0.0
RERE,0.0
RG9MTD2,0.0
RG9MTD1,0.0
RFXAP,0.0
RFXANK,0.0
RFX7,0.0
RFX3,0.0
RFX2,0.0
RFX1,0.0
RFWD3,0.0
RFWD2,0.0
ETF1,0.0
ESYT3,0.0
RFT1,0.0
RFNG,0.0
ESYT2,0.0
RGS14,0.0
RGS12,0.0
RGS10,0.0
RGPD8,0.0
RGPD1,0.0
RGP1,0.0
ESYT1,0.0
C10orf54,0.0
C10orf46,0.0
EVI5L,0.0
EVI2B,0.0
C11orf71,0.0
EVI2A,0.0
C11orf58,0.0
C11orf57,0.0
RGMB,0.0
RGL3,0.0
DHFRL1,0.0
RHEB,0.0
RHBDF2,0.0
DIAPH2,0.0
RHBDD3,0.0
DIAPH1,0.0
DHX8,0.0
RGS5,0.0
DHX57,0.0
RGS2,0.0
RGS19,0.0
RGS17,0.0
RHPN1,0.0
RHOV,0.0
DHX40,0.0
RHOT2,0.0
RHOT1,0.0
DHX37,0.0
ETV4,0.0
RHOG,0.0
RHOF,0.0
RHOC,0.0
EXOSC5,0.0
RHOBTB1,0.0
EXOC6B,0.0
RINL,0.0
RIN2,0.0
RIN1,0.0
RIMS3,0.0
EXOC5,0.0
EXOC4,0.0
RILPL2,0.0
RILPL1,0.0
RILP,0.0
C10orf10,0.0
BZW2,0.0
BZW1,0.0
EXOC1,0.0
F11R,0.0
BUD31,0.0
EZR,0.0
EZH1,0.0
C11orf30,0.0
C11orf2,0.0
C11orf1,0.0
C10orf88,0.0
RICTOR,0.0
RIC8B,0.0
RIC8A,0.0
RIC3,0.0
RHPN2,0.0
EYS,0.0
RMND5B,0.0
RMND1,0.0
EYA3,0.0
EYA2,0.0
RIPK2,0.0
EXTL3,0.0
RIOK3,0.0
RIOK2,0.0
RINT1,0.0
RNF111,0.0
EXTL2,0.0
RNF10,0.0
RND1,0.0
RNASET2,0.0
RNASEH2B,0.0
RNASEH2A,0.0
RNASEH1,0.0
RNASE6,0.0
RNASE4,0.0
EXT2,0.0
EXT1,0.0
RNF139,0.0
EXPH5,0.0
RNF138,0.0
RNF135,0.0
EXOSC8,0.0
RNF13,0.0
RNF125,0.0
BTN2A1,0.0
BTLA,0.0
BTK,0.0
BTG2,0.0
EXOSC7,0.0
C10orf32,0.0
EXOSC6,0.0
FADS2,0.0
C10orf125,0.0
C10orf118,0.0
C10orf11,0.0
RNF123,0.0
RNF122,0.0
RNF121,0.0
RNF115,0.0
FADS1,0.0
FABP5,0.0
RNF180,0.0
F2RL1,0.0
RNF169,0.0
RNF167,0.0
F13A1,0.0
FAM103A1,0.0
FAM102A,0.0
RNF145,0.0
RNF144B,0.0
RNF144A,0.0
RNF219,0.0
FAM101B,0.0
FAIM3,0.0
RNF214,0.0
RNF213,0.0
DGKD,0.0
DGKA,0.0
RNF19A,0.0
RNF187,0.0
RNF185,0.0
RNF181,0.0
RNF8,0.0
DHTKD1,0.0
RNF6,0.0
DHRS7B,0.0
RNF43,0.0
RNF41,0.0
DHRS7,0.0
RNF38,0.0
DHRS3,0.0
DHRS13,0.0
RNF31,0.0
RNF26,0.0
FAHD2A,0.0
RNF24,0.0
ROBO3,0.0
ROBO2,0.0
ROBO1,0.0
RNU11,0.0
RNPS1,0.0
FAF1,0.0
FAM110A,0.0
RNPC3,0.0
BTBD19,0.0
BTBD11,0.0
BTBD10,0.0
BTBD1,0.0
BTAF1,0.0
FAM107B,0.0
BUD13,0.0
BUB3,0.0
BUB1B,0.0
BUB1,0.0
BTRC,0.0
FAM105A,0.0
BTN3A3,0.0
BTN3A2,0.0
BTN3A1,0.0
BTN2A2,0.0
FAM120B,0.0
RNMT,0.0
RNH1,0.0
FAM120A,0.0
RNFT2,0.0
FAM118A,0.0
FAM117B,0.0
RP9,0.0
RP2,0.0
DERL3,0.0
DERL2,0.0
ROR2,0.0
DERA,0.0
ROGDI,0.0
ROCK1,0.0
DEPTOR,0.0
RPL12,0.0
DHFR,0.0
RPL10,0.0
RPIA,0.0
RPH3AL,0.0
RPGRIP1L,0.0
DHCR7,0.0
DHCR24,0.0
BRMS1L,0.0
BRMS1,0.0
BRIP1,0.0
DGKZ,0.0
BTD,0.0
BTC,0.0
DGKH,0.0
BTBD3,0.0
RPE,0.0
RPAP3,0.0
DGKG,0.0
RPAP1,0.0
RPA3,0.0
RPL23AP7,0.0
DGKE,0.0
RPL23AP53,0.0
FAM116A,0.0
FAM115C,0.0
FAM114A2,0.0
FAM134B,0.0
RPL19,0.0
RPL18A,0.0
RPL18,0.0
FAM127C,0.0
FAM127A,0.0
FAM126A,0.0
RPL13,0.0
RPL35,0.0
FAM125B,0.0
FAM125A,0.0
RPL31,0.0
RPL30,0.0
RPL3,0.0
RPL29,0.0
RPL28,0.0
RPL27A,0.0
RPL27,0.0
RPL26L1,0.0
RPL24,0.0
FAM122B,0.0
RPL7A,0.0
RPL7,0.0
RPL41,0.0
RPL4,0.0
FAM157A,0.0
FAM151B,0.0
FAM150B,0.0
FAM149B1,0.0
RPL36A-HNRNPH2,0.0
RPL36A,0.0
RPL36,0.0
FAM149A,0.0
RPRD1B,0.0
RPRD1A,0.0
RPPH1,0.0
RPP38,0.0
RPP30,0.0
FAM13C,0.0
RPP14,0.0
RPN2,0.0
BRD1,0.0
FAM13A,0.0
FAM136A,0.0
FAM173B,0.0
BRAF,0.0
BST1,0.0
BSPRY,0.0
BSG,0.0
FAM173A,0.0
BRWD3,0.0
BRWD1,0.0
FAM172A,0.0
RPN1,0.0
RPLP2,0.0
FAM171B,0.0
RPLP0,0.0
RPS23,0.0
FAM171A1,0.0
FAM169A,0.0
RPS19,0.0
FAM167A,0.0
FAM165B,0.0
RPS15,0.0
FAM161B,0.0
FAM161A,0.0
FAM160B2,0.0
RPS11,0.0
RPS10P7,0.0
RPS10,0.0
RPS6KA2,0.0
RPS6,0.0
RPS4Y1,0.0
RPS4X,0.0
RPS3A,0.0
RPS29,0.0
FAM160B1,0.0
FAM189A2,0.0
RPS27A,0.0
RPS27,0.0
RPS25,0.0
RPS24,0.0
RPUSD3,0.0
RPUSD2,0.0
RPUSD1,0.0
FAM185A,0.0
FAM178A,0.0
RPS9,0.0
RPS8,0.0
FAM177A1,0.0
DENND2C,0.0
RPS6KA6,0.0
RPS6KA4,0.0
RPS6KA3,0.0
RRN3P1,0.0
RRN3,0.0
RRM1,0.0
RREB1,0.0
RRBP1,0.0
RRAS2,0.0
DENND1B,0.0
DGCR14,0.0
BNIPL,0.0
BNIP3L,0.0
DGAT1,0.0
BNIP2,0.0
BNIP1,0.0
BRI3BP,0.0
BRI3,0.0
DFNA5,0.0
BRF1,0.0
DFFB,0.0
BRD9,0.0
BRD8,0.0
BRD4,0.0
BRD3,0.0
DET1,0.0
RRAGA,0.0
RRAD,0.0
RPUSD4,0.0
FAM174B,0.0
RSAD1,0.0
RRS1,0.0
RRP9,0.0
RRP8,0.0
FAM174A,0.0
RRP12,0.0
RRP1,0.0
RRNAD1,0.0
RRN3P3,0.0
RRN3P2,0.0
FAM20C,0.0
RTKN,0.0
RTF1,0.0
FAM20A,0.0
FAM200A,0.0
RSU1,0.0
RSRC1,0.0
RSPRY1,0.0
FAM199X,0.0
RSPH3,0.0
RSL1D1,0.0
RSBN1L,0.0
RUNX3,0.0
RUNX2,0.0
RUNX1T1,0.0
FAM195A,0.0
RUNDC1,0.0
RUFY3,0.0
RUFY2,0.0
DDX60,0.0
RTTN,0.0
RTP4,0.0
BMP5,0.0
DDX6,0.0
BMP2K,0.0
BMP2,0.0
BMP1,0.0
DDX59,0.0
BPHL,0.0
BPGM,0.0
DDX58,0.0
DEPDC5,0.0
BOLA1,0.0
DEPDC1B,0.0
BOD1,0.0
RTN4,0.0
RTN3,0.0
DENND5B,0.0
RTN1,0.0
RYR2,0.0
DENND5A,0.0
DENND4A,0.0
FAM192A,0.0
RWDD2B,0.0
RWDD2A,0.0
FAM3C,0.0
RUVBL2,0.0
RUVBL1,0.0
RUSC2,0.0
FAM35A,0.0
FAM32A,0.0
S1PR2,0.0
S1PR1,0.0
S100PBP,0.0
S100P,0.0
S100A9,0.0
S100A8,0.0
BLM,0.0
BLCAP,0.0
BIVM-ERCC5,0.0
BIVM,0.0
BIRC6,0.0
BIRC5,0.0
FAM26E,0.0
BMX,0.0
FAM22A,0.0
BMPR1B,0.0
BMPR1A,0.0
BMP8A,0.0
FAM58A,0.0
S100A4,0.0
FAM53B,0.0
FAM49B,0.0
SAMD4B,0.0
SAMD4A,0.0
SAMD3,0.0
SAMD15,0.0
SAMD10,0.0
SALL4,0.0
SAFB2,0.0
DDX41,0.0
DDX3Y,0.0
DDX3X,0.0
DDX39A,0.0
SAAL1,0.0
SARDH,0.0
SAR1B,0.0
SAR1A,0.0
SAP30L,0.0
SAP30BP,0.0
SAP30,0.0
SAP25,0.0
SAP130,0.0
SAMSN1,0.0
SAMM50,0.0
DDX31,0.0
SAMD8,0.0
SAMD5,0.0
DDX28,0.0
DEM1,0.0
SAT2,0.0
DEK,0.0
SASS6,0.0
DEF8,0.0
FAM46C,0.0
BHLHE41,0.0
BHLHE40,0.0
BGN,0.0
BFAR,0.0
BMI1,0.0
BLVRB,0.0
BLOC1S1,0.0
FAM45B,0.0
FAM78A,0.0
SARNP,0.0
SARM1,0.0
FAM76A,0.0
SCAMP1,0.0
FAM73B,0.0
SCAF11,0.0
BDP1,0.0
BDKRB2,0.0
BDH2,0.0
FAM69B,0.0
BIRC3,0.0
BIRC2,0.0
BIN3,0.0
BIN2,0.0
FAM69A,0.0
BID,0.0
BICD1,0.0
